No.	名前	読み	Name	セット	コスト	コスト(int)	ポーション	借金	分類	種類	勝利点	+card	+action	+buy	+coin	+VPtoken	能力	Ability	説明
214	デイム・ジョセフィーヌ	でいむ・じょせふぃーぬ	Dame Josephine	暗黒時代	5	5	0	0	その他	Action-Attack-Knight-Victory	2	0	0	0	0	0	【能力】他のプレイヤーは全員、自分のデッキの上から2枚のカードを公開し、その中のコスト3コイン〜6コインのカード1枚を廃棄し、残りを捨て札にする。このカードによって騎士が廃棄された場合、このカードを廃棄する。2勝利点。	【Ability】Each other player reveals the top 2 cards of his deck， trashes one of them costing from 3 Coins to 6 Coins， and discards the rest. If a Knight is trashed by this， trash this card. 2 VP	【説明】※「騎士」の項目を参照。「デイム・ジョセフィーヌ」は、ゲーム終了時に2勝利点の価値がある勝利点カードでもある。「騎士」の山札は勝利点の山札ではないため、最初に「デイム・ジョセフィーヌ」が山札の一番上にあっても、「交易路」のカウンターを置かない。（メモ）
215	デイム・シルビア	でいむ・しるびあ	Dame Sylvia	暗黒時代	5	5	0	0	その他	Action-Attack-Knight	0	0	0	0	2	0	【能力】+2コイン。他のプレイヤーは全員、自分のデッキの上から2枚のカードを公開し、その中のコスト3コイン〜6コインのカード1枚を廃棄し、残りを捨て札にする。このカードによって騎士が廃棄された場合、このカードを廃棄する。	【Ability】+2 CoinsEach other player reveals the top 2 cards of his deck， trashes one of them costing from 3 Coins to 6 Coins， and discards the rest. If a Knight is trashed by this， trash this card.	【説明】※「騎士」の項目を参照。（メモ）
216	デイム・ナタリー	でいむ・なたりー	Dame Natalie	暗黒時代	5	5	0	0	その他	Action-Attack-Knight	0	0	0	0	0	0	【能力】あなたはコスト3コイン以下のカード1枚を獲得してもよい。他のプレイヤーは全員、自分のデッキの上から2枚のカードを公開し、その中のコスト3コイン〜6コインのカード1枚を廃棄し、残りを捨て札にする。このカードによって騎士が廃棄された場合、このカードを廃棄する。	【Ability】You may gain a card costing up to 3 Coins.Each other player reveals the top 2 cards of his deck， trashes one of them costing from 3 Coins to 6 Coins， and discards the rest. If a Knight is trashed by this， trash this card.	【説明】※「騎士」の項目を参照。「デイム・ナタリー」の効果で獲得したカードは、サプライから取り、自分の捨て札に置く。（メモ）
217	デイム・モリー	でいむ・もりー	Dame Molly	暗黒時代	5	5	0	0	その他	Action-Attack-Knight	0	0	2	0	0	0	【能力】+2アクション。他のプレイヤーは全員、自分のデッキの上から2枚のカードを公開し、その中のコスト3コイン〜6コインのカード1枚を廃棄し、残りを捨て札にする。このカードによって騎士が廃棄された場合、このカードを廃棄する。	【Ability】+2 ActionsEach other player reveals the top 2 cards of his deck， trashes one of them costing from 3 Coins to 6 Coins， and discards the rest. If a Knight is trashed by this， trash this card.	【説明】※「騎士」の項目を参照。（メモ）
218	共同墓地	きょうどうぼち	Necropolis	暗黒時代	1	1	0	0	基本	Action-Shelter	0	0	2	0	0	0	【能力】+2アクション。	【Ability】+2 Actions	【説明】このカードは「避難所」カードである。このカードはサプライには置かない。このカードは、あなたがこのカードを使うとき+2アクションを得るアクションカードである。（メモ）
219	草茂る屋敷	くさしげるやしき	Overgrown Estate	暗黒時代	1	1	0	0	基本	Victory-Shelter	0	0	0	0	0	0	【能力】0勝利点 あなたはこのカードを廃棄するとき、+1カードを引く。	【Ability】0 VP When you trash this， +1 Card.	【説明】このカードは「避難所」カードである。このカードはサプライには置かない。このカードは0勝利点の価値の勝利点カードである。このカードが廃棄された場合、あなたはカード1枚を引く。それは他のカードの効果の解決中であっても、廃棄された時点ですぐに引く。例えばあなたが「祭壇」を使用して「草茂る屋敷」を廃棄する場合、先にカード1枚を引いてから、コストが5コイン以下のカード1枚を獲得する。このカードは、このカード自身の能力で廃棄できない。他のカードの能力によってのみ廃棄可能である。（メモ）
220	納屋	なや	Hovel	暗黒時代	1	1	0	0	基本	Reaction-Shelter	0	0	0	0	0	0	【能力】あなたが勝利点カード1枚を購入するとき、あなたは手札からこのカードを廃棄してもよい。	【Ability】When you buy a Victory card， you may trash this from your hand.	【説明】このカードは「避難所」カードである。このカードはサプライには置かない。あなたの手札に「納屋」がある場合、あなたが勝利点カード1枚を購入するとき、あなたは「納屋」を廃棄できる。勝利点を含む複数のカードの種類を持つカードは、勝利点カードと見なす。「納屋」を廃棄することで、何も得るものはない。単に処分するだけである。（メモ）
221	廃墟	はいきょ	Ruins	暗黒時代	0	0	0	0	基本	Action	0	0	0	1	0	0			
222	市場跡地	いちばあとち	Ruined Market	暗黒時代	0	0	0	0	基本	Action-Ruins	0	0	0	1	0	0	【能力】+1カードを購入。	【Ability】+1 Buy	【説明】あなたはこのカードを使用するとき、1カードを購入を得る。このカードは「廃墟」カードである。（メモ）
223	生存者	せいぞんしゃ	Survivors	暗黒時代	0	0	0	0	基本	Action-Ruins	0	0	0	0	0	0	【能力】あなたのデッキの上から2枚のカードを見る。それらを捨て札にするか、好きな順番でデッキの上に戻す。	【Ability】Look at the top 2 cards of your deck.Discard them or put them back in any order.	【説明】あなたは2枚とも捨て札にするか、2枚ともデッキの上に戻すかのどちらかをする。1枚だけを捨て札にすることはできない。このカードは「廃墟」カードである。（メモ）
224	図書館跡地	としょかんあとち	Ruined Library	暗黒時代	0	0	0	0	基本	Action-Ruins	0	1	0	0	0	0	【能力】+1カードを引く。	【Ability】+1 Card	【説明】あなたはこのカードを使用するとき、カード1枚を引く。このカードは「廃墟」カードである。（メモ）
